"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2021-08-01 12:42:40	"G"	00:00:00.1	"A"	"900_226000584318"	"upstream"	2	0.9	"HDX"	"A1"	23	"498/505"	1351.5	349	" A "
"S"	2021-08-01 12:42:42	"G"	00:00:04.5	"A"	"900_226000584318"	"upstream"	46	0.8	"HDX"	"A1"	14	"487/643"	1354.5	375	" A "
"S"	2021-08-01 12:42:48	"G"	00:00:00.3	"A"	"900_226000584318"	"upstream"	4	0.9	"HDX"	"A1"	19	"509/559"	1350.5	374	" A "
"S"	2021-08-01 12:42:53	"G"	00:00:10.3	"A"	"900_226000584318"	"upstream"	104	0.9	"HDX"	"A1"	44	"473/690"	1352.5	354	" A "
"S"	2021-08-01 12:43:07	"G"	00:00:07.2	"A"	"900_226000584318"	"upstream"	73	0.9	"HDX"	"A1"	38	"461/694"	1349	304	" A "
"S"	2021-08-01 12:43:16	"G"	00:00:00.2	"A"	"900_226000584318"	"upstream"	3	0.9	"HDX"	"A1"	15	"487/487"	1352.5	351	" A "
"S"	2021-08-01 12:43:20	"G"	00:00:04.7	"A"	"900_226000584318"	"upstream"	48	0.9	"HDX"	"A1"	41	"477/685"	1351	366	" A "
"S"	2021-08-01 12:43:30	"G"	00:00:00.6	"A"	"900_226000584318"	"upstream"	7	0.9	"HDX"	"A1"	45	"498/521"	1349.5	382	" A "
"S"	2021-08-01 12:43:38	"G"	00:00:00.9	"A"	"900_226000584318"	"upstream"	10	0.9	"HDX"	"A1"	72	"535/641"	1347	420	" A "
"S"	2021-08-01 12:43:43	"G"	00:00:07.0	"A"	"900_230000009506"	"upstream"	71	0.9	"HDX"	"A1"	44	"490/607"	1346	369	" C "
"S"	2021-08-01 12:47:24	"G"	00:00:04.0	"A"	"900_226000584318"	"upstream"	41	0.9	"HDX"	"A1"	2135	"469/673"	1342.5	339	" A "
"S"	2021-08-01 12:47:31	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	31	"468/468"	1343.5	341	" A "
"S"	2021-08-01 12:47:33	"G"	00:00:03.3	"A"	"900_226000584318"	"upstream"	34	0.9	"HDX"	"A1"	20	"481/548"	1343	373	" A "
"S"	2021-08-01 12:47:41	"G"	00:00:02.7	"A"	"900_226000584318"	"upstream"	28	0.9	"HDX"	"A1"	48	"481/638"	1343	382	" A "
"S"	2021-08-01 12:47:45	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	14	"477/477"	1343	356	" A "
"S"	2021-08-01 12:47:51	"G"	00:00:03.8	"A"	"900_226000584318"	"upstream"	39	0.9	"HDX"	"A1"	61	"474/678"	1343.5	349	" A "
"S"	2021-08-01 12:47:58	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	22	"470/470"	1343	348	" A "
"S"	2021-08-01 12:48:03	"G"	00:00:04.1	"A"	"900_226000584318"	"upstream"	42	0.9	"HDX"	"A1"	56	"461/541"	1344.5	359	" A "
"S"	2021-08-01 12:48:18	"G"	00:00:02.4	"A"	"900_226000584318"	"upstream"	25	0.9	"HDX"	"A1"	109	"485/681"	1345	360	" A "
"S"	2021-08-01 12:49:27	"G"	00:00:04.1	"A"	"900_226000584318"	"upstream"	42	0.9	"HDX"	"A1"	657	"493/648"	1353.5	376	" A "
"S"	2021-08-01 12:49:33	"G"	00:00:00.2	"A"	"900_226000584318"	"upstream"	3	0.8	"HDX"	"A1"	18	"491/545"	1354	373	" A "
"S"	2021-08-01 12:49:35	"G"	00:00:00.9	"A"	"900_226000584318"	"upstream"	10	0.9	"HDX"	"A1"	20	"490/606"	1350.5	369	" A "
"S"	2021-08-01 12:49:37	"G"	00:00:01.6	"A"	"900_226000584318"	"upstream"	17	0.9	"HDX"	"A1"	14	"472/584"	1354.5	341	" A "
"S"	2021-08-01 12:50:32	"G"	00:00:05.5	"A"	"900_226000584318"	"upstream"	56	0.9	"HDX"	"A1"	534	"455/690"	1352	317	" A "
"S"	2021-08-01 12:50:40	"G"	00:00:02.1	"A"	"900_226000584318"	"upstream"	22	0.9	"HDX"	"A1"	18	"444/460"	1351	322	" A "
"S"	2021-08-01 12:50:45	"G"	00:00:02.1	"A"	"900_226000584318"	"upstream"	22	0.8	"HDX"	"A1"	30	"445/482"	1350	321	" A "
"S"	2021-08-01 12:50:49	"G"	00:00:00.9	"A"	"900_226000584318"	"upstream"	10	0.8	"HDX"	"A1"	17	"445/457"	1352	320	" A "
"S"	2021-08-01 12:52:04	"G"	00:00:06.1	"A"	"900_226000584318"	"upstream"	62	0.9	"HDX"	"A1"	741	"449/647"	1352	323	" A "
"S"	2021-08-01 12:52:33	"G"	00:00:11.5	"A"	"900_230000009506"	"upstream"	116	0.9	"HDX"	"A1"	227	"415/628"	1351	312	" C "
"S"	2021-08-01 12:53:13	"G"	00:00:07.7	"A"	"900_230000009506"	"upstream"	78	0.9	"HDX"	"A1"	288	"441/609"	1350	308	" C "
"S"	2021-08-01 12:53:23	"G"	00:00:00.8	"A"	"900_230000009506"	"upstream"	9	0.9	"HDX"	"A1"	20	"442/475"	1349.5	318	" C "
"S"	2021-08-01 12:53:27	"G"	00:00:02.5	"A"	"900_230000009506"	"upstream"	26	0.9	"HDX"	"A1"	30	"424/512"	1347	322	" C "
"S"	2021-08-01 12:53:31	"G"	00:00:18.4	"A"	"900_230000009506"	"upstream"	185	0.9	"HDX"	"A1"	17	"427/874"	1348.5	359	" C "
"S"	2021-08-01 12:53:51	"G"	00:00:01.9	"A"	"900_230000009506"	"upstream"	20	0.9	"HDX"	"A1"	17	"417/536"	1352	315	" C "
"S"	2021-08-01 13:01:37	"G"	00:00:02.2	"A"	"900_226000584318"	"upstream"	23	0.8	"HDX"	"A1"	29	"506/554"	1345.5	350	" A "
"S"	2021-08-01 13:01:42	"G"	00:00:00.8	"A"	"900_226000584318"	"upstream"	9	0.7	"HDX"	"A1"	20	"497/556"	1345	352	" A "
"S"	2021-08-01 13:01:56	"G"	00:00:03.7	"A"	"900_226000584318"	"upstream"	38	0.8	"HDX"	"A1"	133	"462/674"	1346	324	" A "
"S"	2021-08-01 13:02:02	"G"	00:00:01.5	"A"	"900_226000584318"	"upstream"	16	0.7	"HDX"	"A1"	27	"489/573"	1348.5	358	" A "
"S"	2021-08-01 13:02:06	"G"	00:00:01.8	"A"	"900_226000584318"	"upstream"	19	0.7	"HDX"	"A1"	17	"455/492"	1345	349	" A "
"S"	2021-08-01 13:52:02	"G"	00:00:05.6	"A"	"900_226000584318"	"upstream"	57	0.8	"HDX"	"A1"	359	"477/606"	1341	362	" A "
"S"	2021-08-01 13:52:10	"G"	00:00:00.4	"A"	"900_226000584318"	"upstream"	5	0.8	"HDX"	"A1"	22	"526/548"	1345	402	" A "
"S"	2021-08-01 13:52:15	"G"	00:00:01.3	"A"	"900_226000584318"	"upstream"	14	0.8	"HDX"	"A1"	49	"522/561"	1344	386	" A "
"S"	2021-08-01 13:52:20	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.8	"HDX"	"A1"	33	"510/510"	1343	399	" A "
"S"	2021-08-01 13:52:23	"G"	00:00:04.0	"A"	"900_226000584318"	"upstream"	41	0.8	"HDX"	"A1"	27	"508/573"	1339	397	" A "
"S"	2021-08-01 13:52:29	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	20	"491/491"	1339.5	391	" A "
"S"	2021-08-01 13:52:31	"G"	00:00:01.9	"A"	"900_226000584318"	"upstream"	20	0.9	"HDX"	"A1"	20	"500/535"	1340	379	" A "
"S"	2021-08-01 13:52:40	"G"	00:00:04.6	"A"	"900_226000584318"	"upstream"	47	0.7	"HDX"	"A1"	74	"512/638"	1344.5	387	" A "
"S"	2021-08-01 13:52:47	"G"	00:00:01.0	"A"	"900_226000584318"	"upstream"	11	0.8	"HDX"	"A1"	17	"493/563"	1344	382	" A "
"S"	2021-08-01 13:52:50	"G"	00:00:08.9	"A"	"900_226000584318"	"upstream"	90	0.8	"HDX"	"A1"	24	"496/690"	1342	383	" A "
"S"	2021-08-01 13:53:03	"G"	00:00:00.7	"A"	"900_226000584318"	"upstream"	8	0.8	"HDX"	"A1"	32	"511/531"	1339	375	" A "
"S"	2021-08-01 13:53:21	"G"	00:00:11.9	"R"	"0000_0000000168273013"	"upstream"	120	0.9	"HDX"	"A1"	174	"484/726"	1335.5	380	" E "
"S"	2021-08-01 13:53:36	"G"	00:00:00.8	"R"	"0000_0000000168273013"	"upstream"	9	0.9	"HDX"	"A1"	32	"487/490"	1341.5	375	" E "
"S"	2021-08-01 13:53:45	"G"	00:00:03.3	"A"	"900_230000009506"	"upstream"	34	0.8	"HDX"	"A1"	80	"505/720"	1342	372	" C "
"S"	2021-08-01 13:53:51	"G"	00:00:01.7	"A"	"900_230000009506"	"upstream"	18	0.9	"HDX"	"A1"	30	"505/533"	1343.5	386	" C "
"S"	2021-08-01 13:54:11	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.9	"HDX"	"A1"	175	"497/497"	1342.5	379	" C "
"S"	2021-08-01 13:54:33	"G"	00:00:04.6	"A"	"900_230000009506"	"upstream"	47	0.8	"HDX"	"A1"	226	"489/713"	1345	389	" C "
"S"	2021-08-01 13:54:41	"G"	00:00:01.2	"A"	"900_230000009506"	"upstream"	13	0.8	"HDX"	"A1"	28	"504/513"	1340.5	376	" C "
"S"	2021-08-01 13:55:36	"G"	00:00:01.6	"A"	"900_226000584318"	"upstream"	17	0.8	"HDX"	"A1"	544	"565/688"	1343	455	" A "
"S"	2021-08-01 13:55:40	"G"	00:00:12.1	"A"	"900_226000584318"	"upstream"	122	0.8	"HDX"	"A1"	21	"504/693"	1345.5	380	" A "
"S"	2021-08-01 13:56:01	"G"	00:00:08.0	"R"	"0000_0000000168273013"	"upstream"	81	0.8	"HDX"	"A1"	83	"489/752"	1341.5	383	" E "
"S"	2021-08-01 13:56:11	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	0.8	"HDX"	"A1"	17	"494/494"	1348	382	" E "
"S"	2021-08-01 13:56:20	"G"	00:00:03.1	"A"	"900_226000584318"	"upstream"	32	0.9	"HDX"	"A1"	96	"609/670"	1347	449	" A "
"S"	2021-08-01 13:56:36	"G"	00:00:03.8	"A"	"900_230000009506"	"upstream"	39	0.8	"HDX"	"A1"	128	"518/807"	1348.5	386	" C "
"S"	2021-08-01 13:56:42	"G"	00:00:01.3	"A"	"900_230000009506"	"upstream"	14	0.9	"HDX"	"A1"	19	"490/520"	1341.5	369	" C "
"S"	2021-08-01 13:56:45	"G"	00:00:00.4	"A"	"900_230000009506"	"upstream"	5	0.9	"HDX"	"A1"	15	"502/506"	1339.5	380	" C "
"S"	2021-08-01 13:57:12	"G"	00:00:02.1	"A"	"900_226000584318"	"upstream"	22	0.8	"HDX"	"A1"	261	"514/669"	1341	394	" A "
"S"	2021-08-01 13:57:15	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.8	"HDX"	"A1"	17	"498/498"	1328	371	" A "
"S"	2021-08-01 13:57:22	"G"	00:00:05.9	"R"	"0000_0000000168273013"	"upstream"	60	0.8	"HDX"	"A1"	64	"479/687"	1324.5	362	" E "
"S"	2021-08-01 13:57:30	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"upstream"	2	0.8	"HDX"	"A1"	19	"488/490"	1322.5	370	" E "
"S"	2021-08-01 13:57:38	"G"	00:00:08.2	"A"	"900_230000009506"	"upstream"	83	0.8	"HDX"	"A1"	82	"485/756"	1320	370	" C "
"S"	2021-08-01 13:57:50	"G"	00:00:03.1	"A"	"900_230000009506"	"upstream"	32	0.8	"HDX"	"A1"	31	"497/593"	1318.5	403	" C "
"S"	2021-08-01 13:57:56	"G"	00:00:03.3	"A"	"900_230000009506"	"upstream"	34	0.8	"HDX"	"A1"	36	"485/590"	1317	369	" C "
"S"	2021-08-01 13:58:02	"G"	00:00:00.9	"A"	"900_230000009506"	"upstream"	10	0.8	"HDX"	"A1"	22	"490/498"	1316	372	" C "
"S"	2021-08-01 13:58:28	"G"	00:00:01.2	"A"	"900_226000584318"	"upstream"	13	0.8	"HDX"	"A1"	254	"507/663"	1312.5	385	" A "
"S"	2021-08-01 13:58:31	"G"	00:00:00.4	"A"	"900_226000584318"	"upstream"	5	0.8	"HDX"	"A1"	16	"503/532"	1312	375	" A "
"S"	2021-08-01 13:58:34	"G"	00:00:00.2	"A"	"900_226000584318"	"upstream"	3	0.8	"HDX"	"A1"	17	"516/526"	1312	372	" A "
"S"	2021-08-01 13:58:35	"G"	00:00:02.0	"A"	"900_226000584318"	"upstream"	21	0.8	"HDX"	"A1"	15	"486/513"	1310.5	376	" A "
"S"	2021-08-01 13:58:43	"G"	00:00:01.8	"R"	"0000_0000000168273013"	"upstream"	19	0.8	"HDX"	"A1"	51	"473/630"	1311	364	" E "
"S"	2021-08-01 13:58:46	"G"	00:00:02.9	"R"	"0000_0000000168273013"	"upstream"	30	0.8	"HDX"	"A1"	16	"476/491"	1310	373	" E "
"S"	2021-08-01 13:58:51	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"upstream"	2	0.8	"HDX"	"A1"	21	"483/483"	1310.5	373	" E "
"S"	2021-08-01 13:58:58	"G"	00:00:07.2	"A"	"900_230000009506"	"upstream"	73	0.8	"HDX"	"A1"	62	"495/691"	1309.5	391	" C "
"S"	2021-08-01 13:59:08	"G"	00:00:01.0	"A"	"900_230000009506"	"upstream"	11	0.8	"HDX"	"A1"	35	"486/493"	1308	362	" C "
"S"	2021-08-01 13:59:36	"G"	00:00:02.5	"A"	"900_226000584318"	"upstream"	26	0.8	"HDX"	"A1"	261	"515/703"	1306.5	382	" A "
"S"	2021-08-01 13:59:40	"G"	00:00:01.3	"A"	"900_226000584318"	"upstream"	14	0.8	"HDX"	"A1"	18	"493/523"	1305.5	374	" A "
"S"	2021-08-01 14:00:00	"G"	00:00:02.9	"R"	"0000_0000000168273013"	"upstream"	30	0.8	"HDX"	"A1"	187	"475/843"	1307	424	" E "
"S"	2021-08-01 14:00:07	"G"	00:00:03.2	"R"	"0000_0000000168273013"	"upstream"	33	0.8	"HDX"	"A1"	37	"475/705"	1304.5	386	" E "
"S"	2021-08-01 14:00:12	"G"	00:00:01.7	"R"	"0000_0000000168273013"	"upstream"	18	0.8	"HDX"	"A1"	18	"475/513"	1304.5	357	" E "
"S"	2021-08-01 14:00:17	"G"	00:00:00.9	"R"	"0000_0000000168273013"	"upstream"	10	0.8	"HDX"	"A1"	30	"484/498"	1304.5	377	" E "
"S"	2021-08-01 14:00:25	"G"	00:00:03.7	"A"	"900_230000009506"	"upstream"	38	0.8	"HDX"	"A1"	71	"497/587"	1304	386	" C "
"S"	2021-08-01 14:00:30	"G"	00:00:00.7	"A"	"900_230000009506"	"upstream"	8	0.8	"HDX"	"A1"	17	"489/491"	1303.5	374	" C "
"S"	2021-08-01 14:00:37	"G"	00:00:00.5	"A"	"900_230000009506"	"upstream"	6	0.8	"HDX"	"A1"	62	"519/549"	1302.5	402	" C "
"S"	2021-08-01 14:01:04	"G"	00:00:03.3	"A"	"900_226000584318"	"upstream"	34	0.8	"HDX"	"A1"	258	"517/665"	1302	392	" A "
"S"	2021-08-01 14:01:08	"G"	00:00:03.2	"A"	"900_226000584318"	"upstream"	33	0.8	"HDX"	"A1"	14	"506/546"	1302.5	383	" A "
"S"	2021-08-01 14:01:27	"G"	00:00:07.1	"R"	"0000_0000000168273013"	"upstream"	72	0.8	"HDX"	"A1"	153	"478/846"	1301.5	370	" E "
"S"	2021-08-01 14:01:37	"G"	00:00:01.4	"R"	"0000_0000000168273013"	"upstream"	15	0.8	"HDX"	"A1"	24	"486/495"	1301	365	" E "
"S"	2021-08-01 14:01:44	"G"	00:00:09.1	"A"	"900_230000009506"	"upstream"	92	0.9	"HDX"	"A1"	57	"505/892"	1301	374	" C "
"S"	2021-08-01 14:01:55	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.8	"HDX"	"A1"	20	"506/506"	1301	373	" C "
"S"	2021-08-01 14:02:40	"G"	00:00:02.8	"A"	"900_226000584318"	"upstream"	29	0.8	"HDX"	"A1"	452	"505/652"	1301	388	" A "
"S"	2021-08-01 14:02:45	"G"	00:00:00.6	"A"	"900_226000584318"	"upstream"	7	0.8	"HDX"	"A1"	14	"490/516"	1301.5	388	" A "
"S"	2021-08-01 14:02:54	"G"	00:00:04.1	"A"	"900_226000584318"	"upstream"	42	0.8	"HDX"	"A1"	90	"492/638"	1301.5	377	" A "
"S"	2021-08-01 14:03:01	"G"	00:00:00.5	"A"	"900_226000584318"	"upstream"	6	0.9	"HDX"	"A1"	25	"521/544"	1301.5	394	" A "
"S"	2021-08-01 14:03:18	"G"	00:00:07.2	"R"	"0000_0000000168273013"	"upstream"	73	0.8	"HDX"	"A1"	163	"478/835"	1300	381	" E "
"S"	2021-08-01 14:03:27	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"upstream"	2	0.9	"HDX"	"A1"	14	"475/483"	1300.5	365	" E "
"S"	2021-08-01 14:03:28	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	0.8	"HDX"	"A1"	14	"481/481"	1301	368	" E "
"S"	2021-08-01 14:03:37	"G"	00:00:08.0	"A"	"900_230000009506"	"upstream"	81	0.9	"HDX"	"A1"	87	"500/873"	1302.5	378	" C "
"S"	2021-08-01 14:03:47	"G"	00:00:00.1	"A"	"900_230000009506"	"upstream"	2	0.9	"HDX"	"A1"	17	"516/517"	1304.5	382	" C "
"S"	2021-08-01 14:04:16	"G"	00:00:08.1	"A"	"900_226000584318"	"upstream"	82	0.8	"HDX"	"A1"	288	"512/693"	1306	392	" A "
"S"	2021-08-01 14:04:26	"G"	00:00:00.5	"A"	"900_226000584318"	"upstream"	6	0.8	"HDX"	"A1"	15	"535/548"	1303.5	412	" A "
"S"	2021-08-01 14:04:42	"G"	00:00:04.7	"R"	"0000_0000000168273013"	"upstream"	48	0.8	"HDX"	"A1"	161	"476/773"	1305.5	382	" E "
"S"	2021-08-01 14:04:49	"G"	00:00:00.2	"R"	"0000_0000000168273013"	"upstream"	3	0.9	"HDX"	"A1"	23	"480/488"	1304.5	368	" E "
"S"	2021-08-01 14:05:03	"G"	00:00:03.9	"A"	"900_230000009506"	"upstream"	40	0.8	"HDX"	"A1"	133	"495/544"	1304.5	374	" C "
"S"	2021-08-01 14:05:09	"G"	00:00:00.5	"A"	"900_230000009506"	"upstream"	6	0.8	"HDX"	"A1"	17	"491/496"	1304.5	367	" C "
"S"	2021-08-01 14:05:39	"G"	00:00:03.0	"A"	"900_226000584318"	"upstream"	31	0.8	"HDX"	"A1"	301	"498/649"	1304.5	387	" A "
"S"	2021-08-01 14:05:58	"G"	00:00:06.6	"R"	"0000_0000000168273013"	"upstream"	67	0.8	"HDX"	"A1"	151	"464/842"	1304.5	366	" E "
"S"	2021-08-01 14:06:06	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	0.8	"HDX"	"A1"	20	"468/468"	1305.5	367	" E "
"S"	2021-08-01 14:06:11	"G"	00:00:01.2	"R"	"0000_0000000168273013"	"upstream"	13	0.9	"HDX"	"A1"	42	"478/502"	1306.5	371	" E "
"S"	2021-08-01 14:06:25	"G"	00:00:09.8	"A"	"900_230000009506"	"upstream"	99	0.8	"HDX"	"A1"	131	"488/881"	1307	390	" C "
"S"	2021-08-01 14:06:37	"G"	00:00:01.7	"A"	"900_230000009506"	"upstream"	18	0.8	"HDX"	"A1"	26	"500/531"	1305	383	" C "
"S"	2021-08-01 14:07:31	"G"	00:00:02.5	"A"	"900_226000584318"	"upstream"	26	0.8	"HDX"	"A1"	513	"534/693"	1304.5	402	" A "
"S"	2021-08-01 14:07:47	"G"	00:00:06.0	"R"	"0000_0000000168273013"	"upstream"	61	0.9	"HDX"	"A1"	135	"473/761"	1304.5	373	" E "
"S"	2021-08-01 14:08:13	"G"	00:00:03.8	"A"	"900_230000009506"	"upstream"	39	0.8	"HDX"	"A1"	203	"500/568"	1304.5	391	" C "
"S"	2021-08-01 14:08:20	"G"	00:00:02.3	"A"	"900_230000009506"	"upstream"	24	0.8	"HDX"	"A1"	29	"506/527"	1305	373	" C "
"S"	2021-08-01 14:09:09	"G"	00:00:01.3	"A"	"900_226000584318"	"upstream"	14	0.9	"HDX"	"A1"	15	"522/556"	1304	385	" A "
"S"	2021-08-01 14:09:21	"G"	00:00:07.7	"R"	"0000_0000000168273013"	"upstream"	78	0.8	"HDX"	"A1"	107	"472/848"	1305	374	" E "
"S"	2021-08-01 14:09:30	"G"	00:00:01.5	"R"	"0000_0000000168273013"	"upstream"	16	0.8	"HDX"	"A1"	18	"470/494"	1306.5	370	" E "
"S"	2021-08-01 14:09:41	"G"	00:00:00.9	"A"	"900_230000009506"	"upstream"	10	0.9	"HDX"	"A1"	86	"538/590"	1305	430	" C "
"S"	2021-08-01 14:09:44	"G"	00:00:02.8	"A"	"900_230000009506"	"upstream"	29	0.8	"HDX"	"A1"	20	"518/677"	1305	385	" C "
"S"	2021-08-01 14:09:48	"G"	00:00:06.0	"A"	"900_230000009506"	"upstream"	61	0.8	"HDX"	"A1"	14	"497/534"	1304	374	" C "
"S"	2021-08-01 14:10:26	"G"	00:00:01.6	"A"	"900_226000584318"	"upstream"	17	0.9	"HDX"	"A1"	322	"552/633"	1305.5	400	" A "
"S"	2021-08-01 14:10:30	"G"	00:00:00.9	"A"	"900_226000584318"	"upstream"	10	0.8	"HDX"	"A1"	16	"488/588"	1305	375	" A "
"S"	2021-08-01 14:10:33	"G"	00:00:01.1	"A"	"900_226000584318"	"upstream"	12	0.8	"HDX"	"A1"	23	"524/572"	1305	395	" A "
"S"	2021-08-01 14:10:38	"G"	00:00:01.9	"A"	"900_226000584318"	"upstream"	20	0.8	"HDX"	"A1"	35	"497/667"	1304.5	387	" A "
"S"	2021-08-01 14:10:41	"G"	00:00:03.9	"A"	"900_226000584318"	"upstream"	40	0.8	"HDX"	"A1"	16	"524/627"	1305.5	397	" A "
"S"	2021-08-01 14:10:47	"G"	00:00:01.0	"A"	"900_226000584318"	"upstream"	11	0.8	"HDX"	"A1"	16	"503/603"	1304	390	" A "
"S"	2021-08-01 14:10:50	"G"	00:00:00.7	"A"	"900_226000584318"	"upstream"	8	0.8	"HDX"	"A1"	26	"493/531"	1305.5	392	" A "
"S"	2021-08-01 14:11:00	"G"	00:00:13.5	"R"	"0000_0000000168273013"	"upstream"	136	0.8	"HDX"	"A1"	85	"467/756"	1305	371	" E "
"S"	2021-08-01 14:11:22	"G"	00:00:06.4	"A"	"900_230000009506"	"upstream"	65	0.8	"HDX"	"A1"	83	"494/856"	1308	370	" C "
"S"	2021-08-01 14:11:31	"G"	00:00:00.2	"A"	"900_230000009506"	"upstream"	3	0.9	"HDX"	"A1"	28	"508/521"	1307.5	400	" C "
"S"	2021-08-01 14:11:34	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.8	"HDX"	"A1"	27	"471/471"	1307	365	" C "
"S"	2021-08-01 14:11:36	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.9	"HDX"	"A1"	21	"519/519"	1306	381	" C "
"S"	2021-08-01 22:33:29	"G"	00:00:05.0	"A"	"900_230000209850"	"upstream"	51	0.8	"HDX"	"A1"	65534	"446/763"	1282.5	329	" C "
"S"	2021-08-04 13:03:15	"G"	00:00:00.9	"A"	"900_226001617398"	"upstream"	10	0.8	"HDX"	"A1"	65534	"567/599"	1323	293	" H "
"S"	2021-08-04 21:21:52	"G"	00:00:01.8	"A"	"900_226001617386"	"upstream"	19	0.7	"HDX"	"A1"	65534	"466/611"	1283.5	378	" H "
"S"	2021-08-05 01:21:34	"G"	00:00:04.4	"A"	"900_230000056311"	"upstream"	45	0.7	"HDX"	"A1"	65534	"460/692"	1277.5	347	" C "
"S"	2021-08-05 03:31:55	"G"	00:00:02.5	"A"	"900_228000369309"	"upstream"	26	0.7	"HDX"	"A1"	65534	"428/710"	1274.5	358	" B "
"S"	2021-08-05 03:31:59	"G"	00:00:02.5	"A"	"900_228000369309"	"upstream"	26	0.7	"HDX"	"A1"	14	"505/704"	1222.5	356	" B "
"S"	2021-08-05 05:01:58	"G"	00:00:00.0	"A"	"900_226001617661"	"upstream"	1	0.7	"HDX"	"A1"	53969	"528/528"	1272.5	395	" H "
"S"	2021-08-05 05:02:01	"G"	00:00:00.1	"A"	"900_226001617661"	"upstream"	2	0.7	"HDX"	"A1"	25	"453/566"	1273	374	" H "
"S"	2021-08-05 05:28:48	"G"	00:00:01.8	"A"	"900_226001617661"	"upstream"	19	0.7	"HDX"	"A1"	16070	"476/668"	1272	409	" H "
"S"	2021-08-06 05:08:01	"G"	00:00:00.5	"A"	"900_226001617661"	"upstream"	6	0.7	"HDX"	"A1"	65534	"478/570"	1274.5	347	" H "
"S"	2021-08-06 05:08:03	"G"	00:00:00.6	"A"	"900_226001617661"	"upstream"	7	0.7	"HDX"	"A1"	19	"477/648"	1275	356	" H "
"S"	2021-08-06 09:39:48	"G"	00:00:00.2	"A"	"900_226001617386"	"upstream"	3	0.9	"HDX"	"A1"	65534	"507/508"	1367.5	378	" H "
"S"	2021-08-06 09:39:51	"G"	00:00:00.1	"A"	"900_226001617386"	"upstream"	2	0.8	"HDX"	"A1"	22	"457/471"	1368	340	" H "
"S"	2021-08-07 00:29:35	"G"	00:00:04.5	"A"	"900_228000586498"	"upstream"	46	0.7	"HDX"	"A1"	65534	"451/679"	1279.5	369	" B "
"S"	2021-08-07 00:32:23	"G"	00:00:00.9	"A"	"900_228000586498"	"upstream"	10	0.7	"HDX"	"A1"	1633	"439/552"	1280	333	" B "
"S"	2021-08-07 00:37:09	"G"	00:00:04.2	"A"	"900_228000586498"	"upstream"	43	0.7	"HDX"	"A1"	2847	"478/677"	1279.5	354	" B "
"S"	2021-08-07 00:39:11	"G"	00:00:05.6	"A"	"900_228000586498"	"upstream"	57	0.7	"HDX"	"A1"	1180	"454/705"	1279	344	" B "
"S"	2021-08-07 00:44:44	"G"	00:00:03.5	"A"	"900_228000586498"	"upstream"	36	0.7	"HDX"	"A1"	3271	"462/704"	1279	365	" B "
"S"	2021-08-07 00:46:02	"G"	00:00:00.3	"A"	"900_228000586498"	"upstream"	4	0.7	"HDX"	"A1"	749	"454/509"	1278	355	" B "
"S"	2021-08-07 00:47:03	"G"	00:00:03.4	"A"	"900_228000586498"	"upstream"	35	0.7	"HDX"	"A1"	598	"469/711"	1279.5	357	" B "
"S"	2021-08-07 00:58:50	"G"	00:00:04.8	"A"	"900_228000586498"	"upstream"	49	0.7	"HDX"	"A1"	7036	"485/689"	1278.5	357	" B "
"S"	2021-08-07 01:05:17	"G"	00:00:01.2	"A"	"900_228000586498"	"upstream"	13	0.7	"HDX"	"A1"	3823	"446/600"	1279.5	374	" B "
"S"	2021-08-07 01:27:35	"G"	00:00:00.7	"A"	"900_228000586498"	"upstream"	8	0.7	"HDX"	"A1"	13365	"600/657"	1278	401	" B "
"S"	2021-08-07 01:27:37	"G"	00:00:01.5	"A"	"900_228000586498"	"upstream"	16	0.7	"HDX"	"A1"	14	"522/691"	1278.5	372	" B "
"S"	2021-08-07 01:38:42	"G"	00:00:01.1	"A"	"900_228000586498"	"upstream"	12	0.7	"HDX"	"A1"	6632	"438/560"	1278.5	350	" B "
"S"	2021-08-07 01:38:44	"G"	00:00:02.0	"A"	"900_228000586498"	"upstream"	21	0.7	"HDX"	"A1"	16	"424/627"	1279	400	" B "
