"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2020-08-11 13:20:24	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.7	"HDX"	"A1"	242	"472/472"	1371.5	288	" C "
"S"	2020-08-11 13:20:31	"G"	00:00:00.8	"A"	"900_230000009506"	"downstream"	9	0.8	"HDX"	"A1"	65	"487/491"	1373	306	" C "
"S"	2020-08-11 13:21:24	"G"	00:00:00.4	"A"	"900_230000009506"	"downstream"	5	0.8	"HDX"	"A1"	527	"501/501"	1367.5	314	" C "
"S"	2020-08-11 13:21:26	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	15	"500/500"	1367	313	" C "
"S"	2020-08-11 13:21:49	"G"	00:00:01.1	"R"	"0000_0000000168273013"	"downstream"	12	0.8	"HDX"	"A1"	230	"453/454"	1369	331	" E "
"S"	2020-08-11 13:22:12	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	216	"507/507"	1367.5	317	" A "
"S"	2020-08-11 13:22:14	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	20	"492/492"	1366	303	" A "
"S"	2020-08-11 13:22:16	"G"	00:00:02.4	"A"	"900_226000584318"	"downstream"	25	0.8	"HDX"	"A1"	18	"470/486"	1366.5	296	" A "
"S"	2020-08-11 13:22:26	"G"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.8	"HDX"	"A1"	73	"487/508"	1363.5	311	" A "
"S"	2020-08-11 13:23:14	"G"	00:00:00.4	"A"	"900_226000584318"	"downstream"	5	0.8	"HDX"	"A1"	475	"532/535"	1363.5	325	" A "
"S"	2020-08-11 13:23:17	"G"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.7	"HDX"	"A1"	26	"534/548"	1364	325	" A "
"S"	2020-08-11 13:23:26	"G"	00:00:04.0	"A"	"900_226000584318"	"downstream"	41	0.8	"HDX"	"A1"	74	"543/572"	1364	316	" A "
"S"	2020-08-11 13:23:32	"G"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.7	"HDX"	"A1"	22	"539/545"	1364.5	332	" A "
"S"	2020-08-11 13:24:00	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	274	"485/485"	1363.5	306	" E "
"S"	2020-08-11 13:24:05	"G"	00:00:01.7	"R"	"0000_0000000168273013"	"downstream"	18	0.8	"HDX"	"A1"	44	"474/515"	1363.5	311	" E "
"S"	2020-08-11 13:24:10	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"downstream"	8	0.8	"HDX"	"A1"	30	"494/519"	1368.5	317	" E "
"S"	2020-08-11 13:24:37	"G"	00:00:01.3	"A"	"900_230000009506"	"downstream"	14	0.7	"HDX"	"A1"	264	"483/501"	1364	306	" C "
"S"	2020-08-11 13:24:40	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.8	"HDX"	"A1"	19	"500/500"	1370	303	" C "
"S"	2020-08-11 13:24:42	"G"	00:00:00.6	"A"	"900_230000009506"	"downstream"	7	0.7	"HDX"	"A1"	18	"486/489"	1368.5	311	" C "
"S"	2020-08-11 13:24:57	"G"	00:00:00.3	"A"	"900_230000009506"	"downstream"	4	0.7	"HDX"	"A1"	138	"484/487"	1364.5	297	" C "
"S"	2020-08-11 13:24:59	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	16	"482/482"	1368	309	" C "
"S"	2020-08-11 13:25:38	"G"	00:00:01.4	"A"	"900_230000009506"	"downstream"	15	0.8	"HDX"	"A1"	392	"505/506"	1367	306	" C "
"S"	2020-08-11 13:25:42	"G"	00:00:01.0	"A"	"900_230000009506"	"downstream"	11	0.8	"HDX"	"A1"	22	"503/507"	1365.5	340	" C "
"S"	2020-08-11 13:25:47	"G"	00:00:01.5	"A"	"900_230000009506"	"downstream"	16	0.8	"HDX"	"A1"	41	"501/504"	1364	297	" C "
"S"	2020-08-11 13:26:01	"G"	00:00:01.4	"R"	"0000_0000000168273013"	"downstream"	15	0.8	"HDX"	"A1"	125	"500/507"	1363	317	" E "
"S"	2020-08-11 13:26:05	"G"	00:00:00.5	"R"	"0000_0000000168273013"	"downstream"	6	0.7	"HDX"	"A1"	21	"483/486"	1361	308	" E "
"S"	2020-08-11 13:26:11	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	55	"474/474"	1360	301	" E "
"S"	2020-08-11 13:26:13	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	26	"482/482"	1360.5	293	" E "
"S"	2020-08-11 13:26:16	"G"	00:00:00.9	"R"	"0000_0000000168273013"	"downstream"	10	0.7	"HDX"	"A1"	28	"480/491"	1360	312	" E "
"S"	2020-08-11 13:26:48	"G"	00:00:05.0	"A"	"900_226000584318"	"downstream"	51	0.8	"HDX"	"A1"	310	"526/552"	1366	320	" A "
"S"	2020-08-11 13:27:06	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	128	"516/516"	1364	314	" A "
"S"	2020-08-11 13:27:08	"G"	00:00:01.2	"A"	"900_226000584318"	"downstream"	13	0.8	"HDX"	"A1"	20	"507/529"	1365.5	324	" A "
"S"	2020-08-11 13:27:12	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	24	"494/494"	1364.5	303	" A "
"S"	2020-08-11 13:27:59	"G"	00:00:03.7	"A"	"900_226000584318"	"downstream"	38	0.8	"HDX"	"A1"	466	"515/572"	1361	318	" A "
"S"	2020-08-11 13:28:06	"G"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.7	"HDX"	"A1"	31	"508/514"	1366.5	315	" A "
"S"	2020-08-11 13:28:39	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	329	"492/492"	1363.5	289	" C "
"S"	2020-08-11 13:28:42	"G"	00:00:03.3	"A"	"900_230000009506"	"downstream"	34	0.8	"HDX"	"A1"	31	"497/515"	1361.5	307	" C "
"S"	2020-08-11 13:28:49	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	31	"493/493"	1361.5	307	" C "
"S"	2020-08-11 13:28:51	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	15	"493/493"	1361.5	312	" C "
"S"	2020-08-11 13:28:56	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	56	"507/507"	1361.5	312	" C "
"S"	2020-08-11 13:29:14	"G"	00:00:01.4	"R"	"0000_0000000168273013"	"downstream"	15	0.8	"HDX"	"A1"	179	"492/529"	1368	319	" E "
"S"	2020-08-11 13:29:18	"G"	00:00:00.9	"R"	"0000_0000000168273013"	"downstream"	10	0.8	"HDX"	"A1"	25	"452/462"	1366.5	290	" E "
"S"	2020-08-11 13:29:29	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	99	"472/472"	1365	299	" E "
"S"	2020-08-13 00:23:26	"G"	00:00:01.4	"A"	"900_230000079824"	"downstream"	15	0.6	"HDX"	"A1"	65534	"403/698"	1278	283	" C "
"S"	2020-08-13 00:23:30	"G"	00:00:01.5	"A"	"900_230000079824"	"downstream"	16	0.7	"HDX"	"A1"	22	"470/674"	1278	383	" C "
"S"	2020-08-13 03:02:35	"G"	00:00:00.5	"A"	"900_228000586262"	"downstream"	6	0.6	"HDX"	"A1"	65534	"560/633"	1272	358	" B "
"S"	2020-08-13 03:02:41	"G"	00:00:00.5	"A"	"900_228000586262"	"downstream"	6	0.6	"HDX"	"A1"	55	"532/643"	1272	399	" B "
"S"	2020-08-13 03:46:00	"G"	00:00:00.7	"A"	"900_228000369675"	"downstream"	8	0.7	"HDX"	"A1"	25983	"569/613"	1271.5	357	" B "
"S"	2020-08-13 03:46:03	"G"	00:00:00.4	"A"	"900_228000369675"	"downstream"	5	0.6	"HDX"	"A1"	22	"575/605"	1271	362	" B "
"S"	2020-08-15 21:43:22	"G"	00:00:00.6	"A"	"900_228000586311"	"downstream"	7	0.7	"HDX"	"A1"	65534	"608/701"	1284.5	375	" B "
"S"	2020-08-15 21:43:26	"G"	00:00:00.7	"A"	"900_228000586311"	"downstream"	8	0.7	"HDX"	"A1"	32	"529/683"	1284.5	345	" B "
"S"	2020-08-15 23:20:17	"G"	00:00:01.6	"A"	"900_230000077653"	"downstream"	17	0.7	"HDX"	"A1"	58097	"496/636"	1279	320	" C "
"S"	2020-08-15 23:20:20	"G"	00:00:01.4	"A"	"900_230000077653"	"downstream"	15	0.7	"HDX"	"A1"	18	"538/646"	1280	338	" C "
"S"	2020-08-17 04:42:11	"G"	00:00:01.7	"A"	"900_228000369764"	"downstream"	18	0.7	"HDX"	"A1"	65534	"496/601"	1265	332	" B "
"S"	2020-08-17 04:42:16	"G"	00:00:00.8	"A"	"900_228000369764"	"downstream"	9	0.6	"HDX"	"A1"	32	"549/603"	1265.5	366	" B "
"S"	2020-08-17 21:31:31	"G"	00:00:00.6	"A"	"900_230000211931"	"downstream"	7	0.7	"HDX"	"A1"	65534	"598/643"	1283.5	359	" C "
"S"	2020-08-17 21:31:34	"G"	00:00:00.4	"A"	"900_230000211931"	"downstream"	5	0.8	"HDX"	"A1"	19	"611/652"	1283.5	385	" C "
"S"	2020-08-17 22:07:29	"G"	00:00:01.3	"A"	"900_230000076230"	"downstream"	14	0.7	"HDX"	"A1"	21550	"511/674"	1283	392	" C "
"S"	2020-08-17 22:07:34	"G"	00:00:01.7	"A"	"900_230000076230"	"downstream"	18	0.7	"HDX"	"A1"	35	"388/664"	1282.5	278	" C "
"S"	2020-08-17 23:56:29	"G"	00:00:01.6	"A"	"900_230000076983"	"downstream"	17	0.7	"HDX"	"A1"	65328	"538/673"	1276	335	" C "
"S"	2020-08-17 23:56:33	"G"	00:00:00.6	"A"	"900_230000076983"	"downstream"	7	0.6	"HDX"	"A1"	27	"594/653"	1276.5	377	" C "
"S"	2020-08-18 01:10:19	"G"	00:00:01.1	"A"	"900_230000127765"	"downstream"	12	0.7	"HDX"	"A1"	44246	"554/702"	1272	349	" C "
"S"	2020-08-18 01:10:23	"G"	00:00:01.2	"A"	"900_230000127765"	"downstream"	13	0.8	"HDX"	"A1"	33	"567/692"	1272	350	" C "
"S"	2020-08-21 00:09:07	"G"	00:00:01.3	"A"	"900_230000127264"	"downstream"	14	0.7	"HDX"	"A1"	65534	"589/705"	1259	372	" C "
"S"	2020-08-21 00:09:11	"G"	00:00:01.2	"A"	"900_230000127264"	"downstream"	13	0.7	"HDX"	"A1"	28	"594/683"	1257.5	384	" C "
"S"	2020-08-26 03:29:04	"G"	00:00:03.3	"A"	"900_230000206786"	"downstream"	34	0.6	"HDX"	"A1"	65534	"515/660"	1268	389	" C "
"S"	2020-08-26 05:34:04	"G"	00:00:00.1	"A"	"900_230000206786"	"downstream"	2	0.6	"HDX"	"A1"	65534	"547/556"	1265	342	" C "
"S"	2020-08-26 05:34:06	"G"	00:00:00.0	"A"	"900_230000206786"	"downstream"	1	0.6	"HDX"	"A1"	17	"543/543"	1264.5	346	" C "
"S"	2020-08-26 05:38:54	"G"	00:00:03.6	"A"	"900_230000206786"	"downstream"	37	0.6	"HDX"	"A1"	2883	"409/681"	1264.5	274	" C "
"S"	2020-08-26 05:39:01	"G"	00:00:01.4	"A"	"900_230000206786"	"downstream"	15	0.6	"HDX"	"A1"	32	"533/684"	1264.5	342	" C "
"S"	2020-08-26 05:41:08	"G"	00:00:02.0	"A"	"900_230000206786"	"downstream"	21	0.6	"HDX"	"A1"	1257	"541/610"	1264.5	335	" C "
"S"	2020-08-26 05:48:22	"G"	00:00:00.0	"A"	"900_230000206786"	"downstream"	1	0.7	"HDX"	"A1"	4313	"483/483"	1264	305	" C "
"S"	2020-08-26 06:03:11	"G"	00:00:00.4	"A"	"900_230000206786"	"downstream"	5	0.6	"HDX"	"A1"	8889	"407/420"	1264	285	" C "
"S"	2020-08-26 06:03:19	"G"	00:00:00.7	"A"	"900_230000206786"	"downstream"	8	0.6	"HDX"	"A1"	79	"544/615"	1264	339	" C "
"S"	2020-08-26 06:03:27	"G"	00:00:00.6	"A"	"900_230000206786"	"downstream"	7	0.6	"HDX"	"A1"	77	"586/677"	1264.5	397	" C "
"S"	2020-08-26 06:03:31	"G"	00:00:00.7	"A"	"900_230000206786"	"downstream"	8	0.7	"HDX"	"A1"	24	"597/672"	1264	371	" C "
"S"	2020-08-26 06:25:39	"G"	00:00:01.7	"A"	"900_230000206786"	"downstream"	18	0.6	"HDX"	"A1"	13281	"459/606"	1267	356	" C "
"S"	2020-08-26 06:25:44	"G"	00:00:00.3	"A"	"900_230000206786"	"downstream"	4	0.6	"HDX"	"A1"	31	"621/627"	1266.5	369	" C "
"S"	2020-08-26 11:24:19	"G"	00:00:00.9	"A"	"900_230000206786"	"downstream"	10	0.8	"HDX"	"A1"	65534	"509/673"	1390	341	" C "
"S"	2020-08-26 11:24:22	"G"	00:00:00.9	"A"	"900_230000206786"	"downstream"	10	0.6	"HDX"	"A1"	24	"556/658"	1389.5	344	" C "
"S"	2020-08-26 11:24:30	"G"	00:00:00.9	"A"	"900_230000206786"	"downstream"	10	0.7	"HDX"	"A1"	73	"490/555"	1389.5	331	" C "
"S"	2020-08-26 18:44:43	"G"	00:00:07.6	"A"	"900_226000584318"	"downstream"	77	0.8	"HDX"	"A1"	230	"512/683"	1355.5	349	" A "
"S"	2020-08-26 18:44:54	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.8	"HDX"	"A1"	33	"534/652"	1347	359	" A "
"S"	2020-08-26 19:55:34	"G"	00:00:04.5	"A"	"900_226000584318"	"downstream"	46	0.8	"HDX"	"A1"	42386	"536/668"	1290.5	345	" A "
"S"	2020-08-26 19:56:06	"G"	00:00:02.8	"A"	"900_226000584318"	"downstream"	29	0.8	"HDX"	"A1"	278	"545/571"	1289	342	" A "
"S"	2020-08-26 19:56:24	"G"	00:00:01.1	"A"	"900_226000584318"	"downstream"	12	0.8	"HDX"	"A1"	147	"532/617"	1289.5	332	" A "
"S"	2020-08-26 19:56:27	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	25	"439/439"	1289	293	" A "
"S"	2020-08-26 19:56:29	"G"	00:00:01.5	"A"	"900_226000584318"	"downstream"	16	0.9	"HDX"	"A1"	14	"479/535"	1289	334	" A "
"S"	2020-08-26 19:56:32	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	18	"533/533"	1289	330	" A "
"S"	2020-08-26 19:56:34	"G"	00:00:02.4	"A"	"900_226000584318"	"downstream"	25	0.9	"HDX"	"A1"	15	"513/535"	1288.5	329	" A "
"S"	2020-08-26 19:56:39	"G"	00:00:00.4	"A"	"900_226000584318"	"downstream"	5	0.9	"HDX"	"A1"	29	"530/536"	1288.5	312	" A "
"S"	2020-08-26 19:56:42	"G"	00:00:04.2	"A"	"900_226000584318"	"downstream"	43	0.8	"HDX"	"A1"	20	"529/542"	1289.5	313	" A "
"S"	2020-08-26 19:56:48	"G"	00:00:10.1	"A"	"900_226000584318"	"downstream"	102	0.8	"HDX"	"A1"	20	"527/545"	1289	326	" A "
"S"	2020-08-26 19:57:00	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.9	"HDX"	"A1"	14	"540/542"	1288	318	" A "
"S"	2020-08-26 19:57:04	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	30	"560/563"	1288	343	" A "
"S"	2020-08-26 19:57:06	"G"	00:00:02.5	"A"	"900_226000584318"	"downstream"	26	0.8	"HDX"	"A1"	19	"477/509"	1288	309	" A "
"S"	2020-08-26 19:57:10	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.9	"HDX"	"A1"	16	"514/518"	1288.5	307	" A "
"S"	2020-08-26 19:57:23	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	120	"576/576"	1288	342	" A "
"S"	2020-08-26 19:57:39	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	153	"453/453"	1289	297	" A "
"S"	2020-08-26 19:57:41	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	25	"540/540"	1288.5	335	" A "
"S"	2020-08-26 19:58:00	"G"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.8	"HDX"	"A1"	184	"503/554"	1289	321	" A "
"S"	2020-08-26 19:58:16	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	155	"530/530"	1289	309	" A "
"S"	2020-08-26 19:58:18	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.8	"HDX"	"A1"	16	"497/557"	1288	332	" A "
"S"	2020-08-26 19:58:47	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.9	"HDX"	"A1"	280	"507/546"	1288	327	" A "
"S"	2020-08-26 19:59:13	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.9	"HDX"	"A1"	253	"566/571"	1288	341	" A "
"S"	2020-08-26 19:59:33	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.8	"HDX"	"A1"	192	"475/519"	1289	310	" A "
"S"	2020-08-26 19:59:50	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	164	"530/530"	1288	314	" A "
"S"	2020-08-26 19:59:58	"G"	00:00:03.4	"A"	"900_226000584318"	"downstream"	35	0.8	"HDX"	"A1"	82	"449/615"	1289	350	" A "
"S"	2020-08-26 20:00:22	"G"	00:00:02.9	"A"	"900_226000584318"	"downstream"	30	0.9	"HDX"	"A1"	199	"511/603"	1288.5	326	" A "
"S"	2020-08-26 20:00:26	"G"	00:00:00.2	"A"	"900_226000584318"	"downstream"	3	0.9	"HDX"	"A1"	15	"529/549"	1288	337	" A "
"S"	2020-08-26 20:00:47	"G"	00:00:07.1	"A"	"900_226000584318"	"downstream"	72	0.9	"HDX"	"A1"	207	"584/690"	1289.5	385	" A "
"S"	2020-08-26 20:01:07	"G"	00:00:03.4	"A"	"900_226000584318"	"downstream"	35	0.8	"HDX"	"A1"	122	"443/613"	1288.5	263	" A "
"S"	2020-08-30 04:26:17	"G"	00:00:01.1	"A"	"900_228000349477"	"downstream"	12	0.9	"HDX"	"A1"	65534	"485/613"	1261	330	" B "
"S"	2020-08-30 04:26:21	"G"	00:00:00.5	"A"	"900_228000349477"	"downstream"	6	0.9	"HDX"	"A1"	19	"577/604"	1261.5	359	" B "
"S"	2020-09-02 23:30:44	"G"	00:00:01.4	"A"	"900_230000077455"	"downstream"	15	0.8	"HDX"	"A1"	65534	"550/590"	1276	361	" C "
"S"	2020-09-05 01:56:25	"G"	00:00:00.1	"A"	"900_230000209418"	"downstream"	2	0.9	"HDX"	"A1"	65534	"553/555"	1268.5	333	" C "
"S"	2020-09-06 04:25:22	"G"	00:00:02.8	"A"	"900_230000057605"	"downstream"	29	0.9	"HDX"	"A1"	65534	"409/668"	1260.5	346	" C "
"S"	2020-09-06 04:25:28	"G"	00:00:03.6	"A"	"900_230000057605"	"downstream"	37	0.9	"HDX"	"A1"	30	"477/664"	1260.5	311	" C "
"S"	2020-09-09 20:49:29	"G"	00:00:01.4	"A"	"900_230000032070"	"downstream"	15	1	"HDX"	"A1"	65534	"520/578"	1281	337	" C "
"S"	2020-09-11 04:15:00	"G"	00:00:01.5	"A"	"900_230000079824"	"downstream"	16	0.8	"HDX"	"A1"	65534	"550/584"	1260	339	" C "
"S"	2020-09-11 04:15:04	"G"	00:00:00.9	"A"	"900_230000079824"	"downstream"	10	0.8	"HDX"	"A1"	24	"571/595"	1260	342	" C "
"S"	2020-09-11 05:10:23	"G"	00:00:01.6	"A"	"900_230000124018"	"downstream"	17	0.9	"HDX"	"A1"	33181	"566/602"	1258	369	" C "
"S"	2020-09-11 15:35:17	"G"	00:00:01.5	"A"	"900_226000584318"	"downstream"	16	0.7	"HDX"	"A1"	1633	"513/626"	1366.5	322	" A "
"S"	2020-09-11 15:36:03	"G"	00:00:00.4	"A"	"900_226000584318"	"downstream"	5	0.8	"HDX"	"A1"	440	"538/544"	1366	322	" A "
"S"	2020-09-11 15:36:17	"G"	00:00:00.1	"A"	"900_226000584318"	"downstream"	2	0.9	"HDX"	"A1"	136	"467/475"	1365	303	" A "
"S"	2020-09-11 15:36:27	"G"	00:00:01.6	"A"	"900_226000584318"	"downstream"	17	0.8	"HDX"	"A1"	101	"464/504"	1367.5	301	" A "
"S"	2020-09-11 15:36:41	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	122	"441/441"	1363	279	" A "
"S"	2020-09-11 15:37:01	"G"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.8	"HDX"	"A1"	195	"516/530"	1363.5	313	" A "
"S"	2020-09-11 15:37:14	"G"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.8	"HDX"	"A1"	122	"513/535"	1363	310	" A "
"S"	2020-09-11 15:37:26	"G"	00:00:05.8	"A"	"900_226000584318"	"downstream"	59	0.7	"HDX"	"A1"	114	"539/633"	1364	361	" A "
"S"	2020-09-11 15:37:37	"G"	00:00:03.2	"A"	"900_226000584318"	"downstream"	33	0.8	"HDX"	"A1"	51	"395/557"	1362	274	" A "
"S"	2020-09-11 15:37:53	"G"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.8	"HDX"	"A1"	124	"516/557"	1365.5	333	" A "
"S"	2020-09-11 15:37:58	"G"	00:00:00.2	"A"	"900_226000584318"	"downstream"	3	0.9	"HDX"	"A1"	46	"467/495"	1367	296	" A "
"S"	2020-09-11 15:38:12	"G"	00:00:03.0	"A"	"900_226000584318"	"downstream"	31	0.9	"HDX"	"A1"	140	"487/555"	1363.5	307	" A "
"S"	2020-09-11 15:38:32	"G"	00:00:01.4	"A"	"900_226000584318"	"downstream"	15	0.8	"HDX"	"A1"	166	"428/430"	1367	285	" A "
"S"	2020-09-11 15:38:37	"G"	00:00:00.1	"A"	"900_226000584318"	"downstream"	2	0.8	"HDX"	"A1"	37	"506/520"	1366.5	304	" A "
"S"	2020-09-11 15:38:50	"G"	00:00:01.9	"A"	"900_226000584318"	"downstream"	20	0.8	"HDX"	"A1"	129	"475/504"	1367	312	" A "
"S"	2020-09-11 15:38:54	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.7	"HDX"	"A1"	17	"447/498"	1364.5	289	" A "
"S"	2020-09-11 15:39:11	"G"	00:00:01.3	"A"	"900_226000584318"	"downstream"	14	0.9	"HDX"	"A1"	161	"525/536"	1366.5	323	" A "
"S"	2020-09-11 15:39:51	"G"	00:00:01.5	"R"	"0000_0000000168273013"	"downstream"	16	0.8	"HDX"	"A1"	382	"463/561"	1367.5	310	" E "
"S"	2020-09-11 15:39:59	"G"	00:00:01.1	"R"	"0000_0000000168273013"	"downstream"	12	0.8	"HDX"	"A1"	64	"531/572"	1366.5	325	" E "
"S"	2020-09-11 15:40:01	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"downstream"	8	0.8	"HDX"	"A1"	16	"528/535"	1365	330	" E "
"S"	2020-09-11 15:40:07	"G"	00:00:01.6	"R"	"0000_0000000168273013"	"downstream"	17	0.9	"HDX"	"A1"	47	"504/554"	1366	304	" E "
"S"	2020-09-11 15:40:16	"G"	00:00:01.6	"R"	"0000_0000000168273013"	"downstream"	17	0.8	"HDX"	"A1"	72	"466/514"	1367	312	" E "
"S"	2020-09-11 15:40:23	"G"	00:00:02.0	"R"	"0000_0000000168273013"	"downstream"	21	0.8	"HDX"	"A1"	52	"481/514"	1365.5	305	" E "
"S"	2020-09-11 15:40:30	"G"	00:00:00.6	"R"	"0000_0000000168273013"	"downstream"	7	0.9	"HDX"	"A1"	51	"518/521"	1366.5	307	" E "
"S"	2020-09-11 15:40:37	"G"	00:00:00.8	"R"	"0000_0000000168273013"	"downstream"	9	0.9	"HDX"	"A1"	59	"466/481"	1366	295	" E "
"S"	2020-09-11 15:40:39	"G"	00:00:00.8	"R"	"0000_0000000168273013"	"downstream"	9	0.8	"HDX"	"A1"	18	"456/496"	1366.5	297	" E "
"S"	2020-09-11 15:40:49	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	90	"458/458"	1365.5	292	" E "
"S"	2020-09-11 15:41:00	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	109	"510/510"	1369.5	308	" E "
"S"	2020-09-11 15:41:12	"G"	00:00:01.1	"R"	"0000_0000000168273013"	"downstream"	12	0.8	"HDX"	"A1"	118	"465/484"	1370.5	308	" E "
"S"	2020-09-11 15:41:23	"G"	00:00:02.6	"R"	"0000_0000000168273013"	"downstream"	27	0.8	"HDX"	"A1"	96	"519/577"	1367.5	317	" E "
"S"	2020-09-11 15:41:27	"G"	00:00:00.6	"R"	"0000_0000000168273013"	"downstream"	7	0.8	"HDX"	"A1"	15	"509/534"	1366.5	316	" E "
"S"	2020-09-11 15:41:38	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	102	"534/534"	1367	308	" E "
"S"	2020-09-11 15:41:46	"G"	00:00:02.1	"R"	"0000_0000000168273013"	"downstream"	22	0.8	"HDX"	"A1"	75	"488/620"	1370	337	" E "
"S"	2020-09-11 15:41:52	"G"	00:00:03.2	"R"	"0000_0000000168273013"	"downstream"	33	0.7	"HDX"	"A1"	39	"481/603"	1370	358	" E "
"S"	2020-09-11 15:42:18	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	234	"409/409"	1367	273	" C "
"S"	2020-09-11 15:42:21	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	30	"413/413"	1366	257	" C "
"S"	2020-09-11 15:42:29	"G"	00:00:01.3	"A"	"900_230000009506"	"downstream"	14	0.8	"HDX"	"A1"	76	"485/575"	1367	333	" C "
"S"	2020-09-11 15:42:35	"G"	00:00:01.4	"A"	"900_230000009506"	"downstream"	15	0.7	"HDX"	"A1"	40	"512/545"	1367.5	327	" C "
"S"	2020-09-11 15:42:38	"G"	00:00:02.4	"A"	"900_230000009506"	"downstream"	25	0.8	"HDX"	"A1"	17	"525/658"	1367	323	" C "
"S"	2020-09-11 15:42:43	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	25	"463/463"	1366.5	286	" C "
"S"	2020-09-11 15:42:46	"G"	00:00:03.4	"A"	"900_230000009506"	"downstream"	35	0.7	"HDX"	"A1"	28	"526/568"	1365.5	314	" C "
"S"	2020-09-11 15:42:51	"G"	00:00:00.3	"A"	"900_230000009506"	"downstream"	4	0.8	"HDX"	"A1"	21	"529/530"	1366.5	318	" C "
"S"	2020-09-11 15:42:55	"G"	00:00:00.9	"A"	"900_230000009506"	"downstream"	10	0.9	"HDX"	"A1"	37	"496/501"	1368	317	" C "
"S"	2020-09-11 15:42:59	"G"	00:00:00.2	"A"	"900_230000009506"	"downstream"	3	0.8	"HDX"	"A1"	28	"512/512"	1368.5	313	" C "
